"c1","c2","text"
"809123481799557120","2018-03-30","**RED FLAG GUN REFORM BILL: HEARING ON TUESDAY 4/3!**      A bipartisan red flag bill would help reduce gun-related suicides and..."
"809164516508499968","2018-03-30","This is a result of"
"809558744136880128","2018-03-30","This really does not fit the narrative of !"
"81160050","2018-03-30","Teen Mob Randomly Beats Man to Death on NJ StreetWhat no gun? ? Where are the parents?"
"812406891305402368","2018-03-30","Nuff said..."
"815639196","2018-03-30","Two teens in   were shot in the head last night. They did not survive."
"817892049609330689","2018-03-30","Human urinal  is for  and has armed guards, I will believe her sincerity in gun control when she brings down her gates and dispenses with armed guards and lives like the rest of us peons."
"818504182843981824","2018-03-30","After  what now? Check out these  events:  w.  + | Guns in  w."
"82126521","2018-03-30","\""Civil rights movement was about fixing what was broken in America.\""via            "", ""A.F. Branco Cartoon - Repeal Revealedvia          "")"
"82144210","2018-03-30","Teen Mob Randomly Beats Man to Death on NJ StreetWhat no gun? ? Where are the parents?"
"825121262724841478","2018-03-30","EXACTLY .... - -"
"825369161668759552","2018-03-30","not ban on all guns! 2A ppl don't get your panties in a bunch, we don't want your guns unless you're unfit to own them!"
"825387174950486017","2018-03-30","Total insanity."
"827673997902962688","2018-03-30","Just like every American should feel safe from gun violence, no matter where they are in this country"
"828423452709240834","2018-03-30","The  is a political terrorist organization, hellbent on controlling the United States government and only exists to service gun manufacturers. They don't care about the people in their organization either. Just the membership fee they get.   "", ""As we have seen with Australia,  can work. I'm about 150% sure it can work, actually. Australia passed major gun reform after they had a mass shooting, and their massacres disappeared. Also, they're not a tyrannical government.    ""
)"
"829697784789991424","2018-03-30","Check out this thread. These voices need to be heard. Anything else is only half a discussion on this issue."
"829804083296948226","2018-03-30"," The U.S. should control lead ammunition, because of the terrible side effects from accidental lead exposure. Billions of rounds of lead ammo sold to civilians means that the population is at higher risk of inadvertent lead poisoning. "", "" Lead exposure from lead found in paint, gasoline, and bullets will poison millions of people this year. America should control lead bullets, even if they can't agree on outright "", ""_Dawn Lead exposure from lead found in paint, gasoline, and bullets will poison millions of people this year. America should control lead bullets, even if they can't agree on outright "", 
"" Lead exposure from lead found in paint, gasoline, and bullets will poison millions of people this year. America should control lead bullets, even if they can't agree on outright "")"
"829863172349816832","2018-03-30","..W/  !"
"830255363094114304","2018-03-30","SHARE!!!!!! HERE IS THE SOLUTION TO GUN CONTROL!    "", ""SHARE!!!!!! HERE IS THE SOLUTION TO GUN CONTROL!    "")"
"830652156164317185","2018-03-30","    _hemans                   "", ""    _hemans                   "", 
""    _hemans                   "", ""    _hemans                   ""
)"
"831594251188391936","2018-03-30","Really? Well let us know the next time YOUR SHOT AT.    "", ""   It's funny that the second amendment means citizens owning weapons of mass destruction. Try being a little more responsible and actually think before you speak.   "")"
"83302142","2018-03-30","The  are pushing  hostile amendment. Unless there is a surprise, it will fail."
"833054275836211201","2018-03-30","                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""Dear Mr President - - Enforce the Law - Equally - For All Citizens of the USA                "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                   "", ""                   "", 
""                "", ""                "", ""                   "", 
""                   "", ""                   "", 
""                   "")"
"834588654","2018-03-30","_      _SierraWhiskee"
"839264404336218112","2018-03-30","Why It Shouldn't Matter If We Repeal the Second Amendment"
"839865346047807488","2018-03-30","All of these celebs pushing  own firearms. Who are they kidding?"
"842096408094208004","2018-03-30","BREAKING NEWS! The  aka  just blew up! It turns out  is not a High School Student! He is a 25 year old activist hired by  to perpetuate  via the  SHARE THIS!!! Join us to help defeat..."
"843543856826146816","2018-03-30","People who portray the MSD shooter as a victim"
"845976877","2018-03-30","I am amazed that so many Christians have forgotten the gospel and have, instead, accepted enlightenment deism as their personal lord and savior. Christ is bigger than your false gods, the handguns and assualt rifles you cling to."
"846370003","2018-03-30","If you don't believe the second amendment protects AR-15s, then your first amendment doesn't extend to the internet because our founding fathers never imagined technology would advance that far."
"846590280660758531","2018-03-30","More people in Alaska live subsistence lifestyles than any other state. These people eat only what they hunt. Their guns are an important part of their lives & enable them to put food on their tables. I don't know one who uses/owns an assault rifle. NOT ONE!"
"847047858310197248","2018-03-30"," Vile bimbo bully: joined Twitter a decade ago: 2.17M followers  joined Twitter only last month: 1.5M followers. The stats speak for themselves.     "", ""The Second Amendment was written by SLAVE OWNERS with NO input by WOMEN. Constitutions are not set in stone, but are living, breathing documents.        ""
)"
"848331182693535744","2018-03-30","One would think after being shot in the leg by a mass shooter he would change his stance on gun control."
"849015712026963968","2018-03-30","Because I apparently have this tick where I like to sprint full-bore into a thorny thicket, my two cents on the  debate: The memes showing hyper-sanctimonious liberals and pugnacious conservatives are not reflective of either population and we'd do well to remember it."
"849059411507027969","2018-03-30","'Assault Weapons Ban of 2018' introduced to House"
"851772372","2018-03-30","thoughts on  demilitarization and  from the perspective of a dealer's kid - criminal or not, there's no excuse for that shit"
"852580380750303232","2018-03-30","now like the  that scream"
"855166324426776576","2018-03-30","Guns have more rights than my vagina' - time to fix these stupid gun laws now!!!!!"
"856560382210695168","2018-03-30","Banning guns doesn't work the way you think it does. If you think otherwise, brush up on your history."
"858586767062056960","2018-03-30"," "", "" "", ""For all my Leftists friends...  "")"
"859181382328778753","2018-03-30","The issue is where drawing a line is infringing on rights. You could make a solid argument that we have too many or too little restrictions. But to act like no restrictions ever is foolish. I am not advocating for  I am for gun rights, but I had to address this."
"859357579578920960","2018-03-30","The PL87-297 Arms Control and Disarmament Act State Department Publication No.7277 signed by President John F. Kennedy in 1961 explains what the leaders of the United States (the puppet regime) are doing..."
"861680809664802816","2018-03-30","The black students at  are now feeling unsafe at their school because of the increase of police presence. If you do not see the irony and disparity in that you were never really for our  or"
"863259891825332225","2018-03-30","Since the Left wants only feds and local police to be armed, how about we repeal the third amendment first? Let them house the very people they claim should be the only ones armed. Would they feel comfortable about firearms in their homes then?"
"863959211587362816","2018-03-30","C-71"
"866395587968675842","2018-03-30","I am a Republican, 2A supporter, but I agree that we MUST do something to keep our kids from dying. Gun violence is a preventable cause of death. 30 round mags are not necessary for defense, and should be illegal."
"869965408278794241","2018-03-30","Late night television is so lame now. 5 different late night shows with the same tired Trump jokes, poorly written political monologues and fake outrage from celebrities who hire armed guards while shedding alligator tears for ."
"870418912608796673","2018-03-30","The people saying bullying causes shootings are the same people bullying  shooting survivors. Hm."
"871524267707424768","2018-03-30","It's all fun & games until your burying your own precious child..."
"875017115979403264","2018-03-30","We no longer have to pretend like  is an innocent kid who survived  & wants . David Hogg proved Who he is after what he did to . He is a hateful, vindictive, spoiled, self entitled, Nazi like, egotistical, wannabe actor."
"875977296","2018-03-30","Too much at stake to play paddycake with these anti-gunners on  . Their intention is clear..BAN GUNS. We must have record turnout at the midterms to quash their radical agenda."
"876091408704315392","2018-03-30","So appreciative of our undaunted youth standing tall against the  Faux News anchor  who is set to be fired, and victims of inner city gun violence."
"877553401147641856","2018-03-30","Amen lock them up!"
"880488902297100290","2018-03-30","My (Non  )  Finally got to clean it. If you are  by this, tough  This is called responsible gun owning.        700"
"881129082280435712","2018-03-30","Sarah McKinley might not think this law is a great idea... Guess the Bill if Rights doesn't apply in its entirety to single mothers?"
"883946452338196480","2018-03-30","When the Left chants, Protect Our Children! my internal Hypocrisy-Meter go so far off the charts, I think I poop myself a little bit."
"884638413759971328","2018-03-30","The focus is still on the gun and less on the individual. Just ask the  crowd this: If the gun really kills people, why can't we send them to war and keep our men and women home?"
"885945672037543940","2018-03-30","I love these kids at Stoneman Douglas! They are brave and relentless, they make me hopeful for the future!"
"886807980","2018-03-30","Aside from the crushing sadness and the lesson of this photo, the irony is that the same people who are demanding   or  are the very same people who are accusing  and  of being  and ."
"887639725","2018-03-30","Time for a CIVIL DEBATE on . From ASSAULT RIFLES 2 Gun Free Zones 2 Magazines 2 the . If we want to get anywhere we must LISTEN to each other. Or simply ask a question. I am always learning too."
"888464156076146688","2018-03-30","Good time to remember that President Reagan supported an assault weapon ban."
"889665151682715648","2018-03-30","Need more  -- that'll fix it!"
"89297434","2018-03-30","Why are so many people NOT seeing that there are so many of us that don't want to take away people's guns???? IT'S CALLED  NOT"
"894486361650196480","2018-03-30","LINK TO THE EVENT"
"89474072","2018-03-30","Reupping this from 7/7/17 before LV, Summerlin, & Parkland shootings on the ties between    & Russia, featuring  &  (NRA-loving Russian)."
"896895245798998016","2018-03-30","He does not deserve the acknowledgement. How about sending money to the 17+ parents who lost their children."
"900854081303879680","2018-03-30","John Paul Stevens: Repeal the Second Amendment"
"90895234","2018-03-30","Dear Parkland Activist: You Admit to Bullying the Shooter, But Have the Gall to Blame Guns and the NRA?"
"911784607078641664","2018-03-30","So do these  ppl   and ppl who think ""AR"" stands for Assualt Rifle think pistols are not semi automatic?  LMFAO"
"915304532","2018-03-30","  Advertisers got played by Saul Alinsky tactics that David used. I'm not buying        etc.   Will not be given up."", ""  I agree with Laura. How is this punk kid  wielding so much power? I'll drop those who drop     "")"
"915520310325149698","2018-03-30","Cryptolux is paying for more visit. FaceBook :        "", ""Crystal-glory is paying Hyip for more visit. FaceBook :        "", ""Btcb is paying Hyip visit for more. FaceBook :         "", 
""irs-bank is paying Hyip for more visit. FaceBook :         "")"
"920544025400303617","2018-03-30","The evil people in this country are so excited about this  to be the people with the guns when the population doesn't have any."
"921450593608232960","2018-03-30","""It is not the obligation of children to befriend classmates who have demonstrated aggressive, unpredictable or violent tendencies.""   to speak up.  I Tried to Befriend Nikolas Cruz. He Still Killed My Friends."
"922575320640905219","2018-03-30","If you want to stop  start shelling out birth control. If you don't want  give treatment to the mentally ill, and more hands-on training, classes and licensing to potential gun owners. Because you can't have it all and expect better results."
"922664979978903552","2018-03-30","Breaking:  rejects ' rejection of her apology"
"924334000927371265","2018-03-30","Maybe one day he'll post them on his ""wall""....i mean fence!!!!!!!"
"924391309","2018-03-30","Gun insurance is needed too. Like auto insurance, it would help cover catastrophes caused by your gun!"
"925112059624394752","2018-03-30","I always wondered what liberals would do during a home invasion. Now we know..."
"92601375","2018-03-30","30 MIN TO LIVE SHOW!   JOIN THE DISCUSSION!       Hires Crook  plus MORE!"
"930426718875193344","2018-03-30","Guns are safe. Parkland was Designed for this specific reason. I only know if 1 Hogg & that's Boss Hogg!"
"936646065557667840","2018-03-30","Thank you for all you do!!  is just part of the solution. We need real    we can save lives!!  Politicians have failed us!!  Please sign and share this petition"
"938085469023285248","2018-03-30","like...i just...this kid is the reason why i think stricter gun laws might be a really good plan..yikes"
"939847777823154177","2018-03-30","hahahaha"
"941771755","2018-03-30","The demand for registration in the  debate is insane. The government keeping a list of people exercising their rights? Imagine having to go on a government list based on your religion, and then imagine the outcry for 1A being violated."
"944906917","2018-03-30","In the mood to get infuriated by the police state? Check this out."
"946593700221734912","2018-03-30","just keep letting more kids die.... great idea.. We are only into March, lets see how many more mass school shootings there will be because you decide to do shit all to protect innocent kids who have to fear for their lives while getting an education. Good job..."
"949022674386325504","2018-03-30","Shame on everyone disparaging the  students. They are teens who didn't ask to be put in this horrible situation. Instead we should be praising each and every one of them for their activism."
"950105461189001216","2018-03-30","Do you know how to use the Safe On Scene  to stay safe in an active shooter situation? Visit us to learn more!     _kasky       "", ""There is a quote &  going around attributed to   that he never said             ""
)"
"952249977195192320","2018-03-30","Why do you carry? - - -"
"952434320249036801","2018-03-30","Fighting to Strip away your Rights   Pro    Mr Cry Baby Hogg has a large twitter following of unarmed snowflakes who attack anyone who says mean words. He claims   &  murder kids."
"95478373","2018-03-30","supports  by executive order that is unacceptable! Austin Petersen has my vote!"
"955441758044938240","2018-03-30","Sound advice. This  debate is going nowhere, anyway, and we all know it."", ""     "")"
"956682313668194304","2018-03-30","Good advice for anyone on any day, no matter the subject. But for us right now it especially brings to mind the national discussion over ."
"959992245926727680","2018-03-30","We have a MAJOR election coming up Tuesday, with  up against the NRA's pick for Wisconsin Supreme Court. Let's do our part to help  win at the ballot box. Sign up to make calls/text here:"
"96019689","2018-03-30","""If  becomes the gateway issue that entices distrustful  into the voting booth, America is in for a makeover."" Read more via our Senior Fellow"
"961422510586658821","2018-03-30","Hard to shoot up a school if it's already been bombed and ISIS gives them the guns/training to kill anyone who doesn't think like them. I present to you the most asinine post in the history of social media."
"961672118453743616","2018-03-30","If we're going to be emotional about dead children, let's not forget the countless children throughout history who died fighting FOR Freedom!        via "", "" said... After America, the world was  the same... A lot More than 17 children died along the way...       "", ""  said... After America, the world was  the same...       "", 
""   She caved in. She shouldn't want sponsors who dictate what she says or who don't ageee with her politics. This kind of surrender is exactly what this punk is counting on. Bad job Laura... which fans are you trying to hang on to?     "")"
"961770727543328769","2018-03-30","Leaked \""off the record\"" audio of a  teacher instructing the kids before their \""completely student led\"" . &gt;&gt;Southwest Airlines provided planes, t-shirts, food. Marriott provided hotels.   ""
)"
"96188100","2018-03-30","The people talking about second amendment completely ignore the third word."
"964427232360845312","2018-03-30","Whenever you consider  to support  in the sake of  read up on some of these.  will be worse with more gun laws. Most of these  are in cities and states with extreme ."
"964985221073522688","2018-03-30","Americans, I'm watching the  protests from Italy, Take a European's advice: Last century our governments disarmed us. Now, in Germany & the UK they arrest you for Twitter & FB posts. Lesson? If the gov't takes your 2nd Amendment, one day it'll take your 1st,"
"965365546404450305","2018-03-30","March For Our Lives / Manhattan / Sony A7 RII / Jupiter 3+ +"
"965445108","2018-03-30","A violation of the Constitution on multiple levels. The  and their supporters are pro . When did the  become anti-?  Policy enforcers enforced the policy. Guess we know now."
"965801985445281792","2018-03-30","Men. There should be no need for a  movement. No need for a  uprising. No need for  debates. What are we doing?!?  is not sex, violence, racism, status and power. 2018 years ago we saw the perfect example of a life of masculinity."
"965941826862698497","2018-03-30","Is this the pot Calling the kettle scenario? Or am I imagining it   ?"
"967140348089720833","2018-03-30","Progressive nilhism is the cause of school shootings, not guns."
"967314467066400768","2018-03-30","_kasky  GOOD NEWS: Teens inspiring work for  BAD NEWS: Same ppl who refuse to give up guns also refuse to give up complaining about teens"
"967450441662582785","2018-03-30","Because of  and  I am now a lifetime Member to the"
"967450477","2018-03-30","Im a gray area type of person.  doesnt mean im indecisive, i just got a point of view that gets both sides... so im terrible with large debates like   or"
"968033703023861761","2018-03-30","Poll time!  - - - What is an Assault Rifle? - - -"
"968152074","2018-03-30","Support the  and  do NOT allow your children to participate in  homework assignments or marches   &gt;&gt;&gt;&gt; IS THE PROBLEM!!"
"968163440","2018-03-30","I stand with . His response to  is so spot on. Let's see if her apology is real and not an act of desperation to get back advertisers and THEN maybe she can ask for you to show up on her show again."
"969688546373193729","2018-03-30","You can't build a Reputation on what you're going to do! -           weneedchange"
"970501999006572546","2018-03-30","I would love to talk about the  issue with someone.  and I am ready to have the conversation about supporting the ! Anyone want to talk? All opinions will be listened to and respected!  is not the answer!"
"971070187586940929","2018-03-30","Never trust a Hogg!"
"973415772","2018-03-30","Where the hell have all these   been with all these other massacres?! Seriously?! Been waiting?.. You're  \""Will Not\"" Effect One  You're dividing   that will be you're Only  "", "" Helps  &  you'll miss that law abiding citizen that may have had they're  one day! LEO response time 7-15mins. after being notified!! Crime Rate Increased After Massachusetts Enacted Gun Control - The Political Insider""
)"
"973910859683594242","2018-03-30","A review of Consecrator Dopplebock, then a discussion of the Austin bombings, the Maryland school shooting,  etc."
"973980715376398338","2018-03-30","Not sure how  relates to NRA. That whole case was about a cop who shouldn't have been a cop. Not about race and not about guns. Cop SHOULD HAVE BEEN PUNISHED. Jury got hoodwinked."
"975544990112894976","2018-03-30","Why are we letting scrawny seventeen year olds dictate government policy?               "", ""If you can VOTE, you can buy a GUN!             "")"
"975844584659079168","2018-03-30","The purpose of an AR15 isn't to hunt or necessarily for home defense, it's to protect us from the likes of you.     "", ""I bet you a 100$ your guards are carrying semi automatic weapons. Prove me wrong I'll give the 100$ to the charity of your choice.      "")"
"976245122227679232","2018-03-30","Everybody talkin bout  but in 1985 you could buy plutonium in every corner drug store, and everything was fine."
"977017526084251648","2018-03-30","Deer's Must have Evolved Right under our nose's"
"977944541490655232","2018-03-30","Part of  is making it harder for people to get their hands on other people's guns. Mandatory locking of guns would help."
"978630457297440768","2018-03-30","The Policy Panel turns red..."
"979059748795502599","2018-03-30","It's fine to disagree with David's ideas for  but personally attacking him over something that has nothing to do with the issue at hand is the epitome of childish."
"979554155877552128","2018-03-30","twitter: you may be interested in hillary clinton me: miss me with that corporate democrat shit bruh"
"979568524032204800","2018-03-30","Fack off. I like guns.  Just leave it alone and help the people not the weapon."
